dt_abertura;Semana;Ano;Mes;Dia;CurYTDFlag;LastYTDFlag;MesAno;Trimestre;SemanaAno;DiaSemana
13/04/2001;15;2001;abr;13;0;0;abr-2001;2º Trimestre;15-2001;sex
14/04/2001;15;2001;abr;14;0;0;abr-2001;2º Trimestre;15-2001;sáb
15/04/2001;16;2001;abr;15;0;0;abr-2001;2º Trimestre;16-2001;dom
16/04/2001;16;2001;abr;16;0;0;abr-2001;2º Trimestre;16-2001;seg
17/04/2001;16;2001;abr;17;0;0;abr-2001;2º Trimestre;16-2001;ter
18/04/2001;16;2001;abr;18;0;0;abr-2001;2º Trimestre;16-2001;qua
19/04/2001;16;2001;abr;19;0;0;abr-2001;2º Trimestre;16-2001;qui
20/04/2001;16;2001;abr;20;0;0;abr-2001;2º Trimestre;16-2001;sex
21/04/2001;16;2001;abr;21;0;0;abr-2001;2º Trimestre;16-2001;sáb
22/04/2001;17;2001;abr;22;0;0;abr-2001;2º Trimestre;17-2001;dom
23/04/2001;17;2001;abr;23;0;0;abr-2001;2º Trimestre;17-2001;seg
24/04/2001;17;2001;abr;24;0;0;abr-2001;2º Trimestre;17-2001;ter
25/04/2001;17;2001;abr;25;0;0;abr-2001;2º Trimestre;17-2001;qua
26/04/2001;17;2001;abr;26;0;0;abr-2001;2º Trimestre;17-2001;qui
27/04/2001;17;2001;abr;27;0;0;abr-2001;2º Trimestre;17-2001;sex
28/04/2001;17;2001;abr;28;0;0;abr-2001;2º Trimestre;17-2001;sáb
29/04/2001;18;2001;abr;29;0;0;abr-2001;2º Trimestre;18-2001;dom
30/04/2001;18;2001;abr;30;0;0;abr-2001;2º Trimestre;18-2001;seg
01/05/2001;18;2001;mai;1;0;0;mai-2001;2º Trimestre;18-2001;ter
02/05/2001;18;2001;mai;2;0;0;mai-2001;2º Trimestre;18-2001;qua
03/05/2001;18;2001;mai;3;0;0;mai-2001;2º Trimestre;18-2001;qui
04/05/2001;18;2001;mai;4;0;0;mai-2001;2º Trimestre;18-2001;sex
05/05/2001;18;2001;mai;5;0;0;mai-2001;2º Trimestre;18-2001;sáb
06/05/2001;19;2001;mai;6;0;0;mai-2001;2º Trimestre;19-2001;dom
07/05/2001;19;2001;mai;7;0;0;mai-2001;2º Trimestre;19-2001;seg
08/05/2001;19;2001;mai;8;0;0;mai-2001;2º Trimestre;19-2001;ter
09/05/2001;19;2001;mai;9;0;0;mai-2001;2º Trimestre;19-2001;qua
10/05/2001;19;2001;mai;10;0;0;mai-2001;2º Trimestre;19-2001;qui
11/05/2001;19;2001;mai;11;0;0;mai-2001;2º Trimestre;19-2001;sex
12/05/2001;19;2001;mai;12;0;0;mai-2001;2º Trimestre;19-2001;sáb
13/05/2001;20;2001;mai;13;0;0;mai-2001;2º Trimestre;20-2001;dom
14/05/2001;20;2001;mai;14;0;0;mai-2001;2º Trimestre;20-2001;seg
15/05/2001;20;2001;mai;15;0;0;mai-2001;2º Trimestre;20-2001;ter
16/05/2001;20;2001;mai;16;0;0;mai-2001;2º Trimestre;20-2001;qua
17/05/2001;20;2001;mai;17;0;0;mai-2001;2º Trimestre;20-2001;qui
18/05/2001;20;2001;mai;18;0;0;mai-2001;2º Trimestre;20-2001;sex
19/05/2001;20;2001;mai;19;0;0;mai-2001;2º Trimestre;20-2001;sáb
20/05/2001;21;2001;mai;20;0;0;mai-2001;2º Trimestre;21-2001;dom
21/05/2001;21;2001;mai;21;0;0;mai-2001;2º Trimestre;21-2001;seg
22/05/2001;21;2001;mai;22;0;0;mai-2001;2º Trimestre;21-2001;ter
23/05/2001;21;2001;mai;23;0;0;mai-2001;2º Trimestre;21-2001;qua
24/05/2001;21;2001;mai;24;0;0;mai-2001;2º Trimestre;21-2001;qui
25/05/2001;21;2001;mai;25;0;0;mai-2001;2º Trimestre;21-2001;sex
26/05/2001;21;2001;mai;26;0;0;mai-2001;2º Trimestre;21-2001;sáb
27/05/2001;22;2001;mai;27;0;0;mai-2001;2º Trimestre;22-2001;dom
28/05/2001;22;2001;mai;28;0;0;mai-2001;2º Trimestre;22-2001;seg
29/05/2001;22;2001;mai;29;0;0;mai-2001;2º Trimestre;22-2001;ter
30/05/2001;22;2001;mai;30;0;0;mai-2001;2º Trimestre;22-2001;qua
31/05/2001;22;2001;mai;31;0;0;mai-2001;2º Trimestre;22-2001;qui
01/06/2001;22;2001;jun;1;0;0;jun-2001;2º Trimestre;22-2001;sex
02/06/2001;22;2001;jun;2;0;0;jun-2001;2º Trimestre;22-2001;sáb
03/06/2001;23;2001;jun;3;0;0;jun-2001;2º Trimestre;23-2001;dom
04/06/2001;23;2001;jun;4;0;0;jun-2001;2º Trimestre;23-2001;seg
05/06/2001;23;2001;jun;5;0;0;jun-2001;2º Trimestre;23-2001;ter
06/06/2001;23;2001;jun;6;0;0;jun-2001;2º Trimestre;23-2001;qua
07/06/2001;23;2001;jun;7;0;0;jun-2001;2º Trimestre;23-2001;qui
08/06/2001;23;2001;jun;8;0;0;jun-2001;2º Trimestre;23-2001;sex
09/06/2001;23;2001;jun;9;0;0;jun-2001;2º Trimestre;23-2001;sáb
10/06/2001;24;2001;jun;10;0;0;jun-2001;2º Trimestre;24-2001;dom
11/06/2001;24;2001;jun;11;0;0;jun-2001;2º Trimestre;24-2001;seg
12/06/2001;24;2001;jun;12;0;0;jun-2001;2º Trimestre;24-2001;ter
13/06/2001;24;2001;jun;13;0;0;jun-2001;2º Trimestre;24-2001;qua
14/06/2001;24;2001;jun;14;0;0;jun-2001;2º Trimestre;24-2001;qui
15/06/2001;24;2001;jun;15;0;0;jun-2001;2º Trimestre;24-2001;sex
16/06/2001;24;2001;jun;16;0;0;jun-2001;2º Trimestre;24-2001;sáb
17/06/2001;25;2001;jun;17;0;0;jun-2001;2º Trimestre;25-2001;dom
18/06/2001;25;2001;jun;18;0;0;jun-2001;2º Trimestre;25-2001;seg
19/06/2001;25;2001;jun;19;0;0;jun-2001;2º Trimestre;25-2001;ter
20/06/2001;25;2001;jun;20;0;0;jun-2001;2º Trimestre;25-2001;qua
21/06/2001;25;2001;jun;21;0;0;jun-2001;2º Trimestre;25-2001;qui
22/06/2001;25;2001;jun;22;0;0;jun-2001;2º Trimestre;25-2001;sex
23/06/2001;25;2001;jun;23;0;0;jun-2001;2º Trimestre;25-2001;sáb
24/06/2001;26;2001;jun;24;0;0;jun-2001;2º Trimestre;26-2001;dom
25/06/2001;26;2001;jun;25;0;0;jun-2001;2º Trimestre;26-2001;seg
26/06/2001;26;2001;jun;26;0;0;jun-2001;2º Trimestre;26-2001;ter
27/06/2001;26;2001;jun;27;0;0;jun-2001;2º Trimestre;26-2001;qua
28/06/2001;26;2001;jun;28;0;0;jun-2001;2º Trimestre;26-2001;qui
29/06/2001;26;2001;jun;29;0;0;jun-2001;2º Trimestre;26-2001;sex
30/06/2001;26;2001;jun;30;0;0;jun-2001;2º Trimestre;26-2001;sáb
01/07/2001;27;2001;jul;1;0;0;jul-2001;3º Trimestre;27-2001;dom
02/07/2001;27;2001;jul;2;0;0;jul-2001;3º Trimestre;27-2001;seg
03/07/2001;27;2001;jul;3;0;0;jul-2001;3º Trimestre;27-2001;ter
04/07/2001;27;2001;jul;4;0;0;jul-2001;3º Trimestre;27-2001;qua
05/07/2001;27;2001;jul;5;0;0;jul-2001;3º Trimestre;27-2001;qui
06/07/2001;27;2001;jul;6;0;0;jul-2001;3º Trimestre;27-2001;sex
07/07/2001;27;2001;jul;7;0;0;jul-2001;3º Trimestre;27-2001;sáb
08/07/2001;28;2001;jul;8;0;0;jul-2001;3º Trimestre;28-2001;dom
09/07/2001;28;2001;jul;9;0;0;jul-2001;3º Trimestre;28-2001;seg
10/07/2001;28;2001;jul;10;0;0;jul-2001;3º Trimestre;28-2001;ter
11/07/2001;28;2001;jul;11;0;0;jul-2001;3º Trimestre;28-2001;qua
12/07/2001;28;2001;jul;12;0;0;jul-2001;3º Trimestre;28-2001;qui
13/07/2001;28;2001;jul;13;0;0;jul-2001;3º Trimestre;28-2001;sex
14/07/2001;28;2001;jul;14;0;0;jul-2001;3º Trimestre;28-2001;sáb
15/07/2001;29;2001;jul;15;0;0;jul-2001;3º Trimestre;29-2001;dom
16/07/2001;29;2001;jul;16;0;0;jul-2001;3º Trimestre;29-2001;seg
17/07/2001;29;2001;jul;17;0;0;jul-2001;3º Trimestre;29-2001;ter
18/07/2001;29;2001;jul;18;0;0;jul-2001;3º Trimestre;29-2001;qua
19/07/2001;29;2001;jul;19;0;0;jul-2001;3º Trimestre;29-2001;qui
20/07/2001;29;2001;jul;20;0;0;jul-2001;3º Trimestre;29-2001;sex
21/07/2001;29;2001;jul;21;0;0;jul-2001;3º Trimestre;29-2001;sáb
22/07/2001;30;2001;jul;22;0;0;jul-2001;3º Trimestre;30-2001;dom
23/07/2001;30;2001;jul;23;0;0;jul-2001;3º Trimestre;30-2001;seg
24/07/2001;30;2001;jul;24;0;0;jul-2001;3º Trimestre;30-2001;ter
25/07/2001;30;2001;jul;25;0;0;jul-2001;3º Trimestre;30-2001;qua
26/07/2001;30;2001;jul;26;0;0;jul-2001;3º Trimestre;30-2001;qui
27/07/2001;30;2001;jul;27;0;0;jul-2001;3º Trimestre;30-2001;sex
28/07/2001;30;2001;jul;28;0;0;jul-2001;3º Trimestre;30-2001;sáb
29/07/2001;31;2001;jul;29;0;0;jul-2001;3º Trimestre;31-2001;dom
30/07/2001;31;2001;jul;30;0;0;jul-2001;3º Trimestre;31-2001;seg
31/07/2001;31;2001;jul;31;0;0;jul-2001;3º Trimestre;31-2001;ter
01/08/2001;31;2001;ago;1;0;0;ago-2001;3º Trimestre;31-2001;qua
02/08/2001;31;2001;ago;2;0;0;ago-2001;3º Trimestre;31-2001;qui
03/08/2001;31;2001;ago;3;0;0;ago-2001;3º Trimestre;31-2001;sex
04/08/2001;31;2001;ago;4;0;0;ago-2001;3º Trimestre;31-2001;sáb
05/08/2001;32;2001;ago;5;0;0;ago-2001;3º Trimestre;32-2001;dom
06/08/2001;32;2001;ago;6;0;0;ago-2001;3º Trimestre;32-2001;seg
07/08/2001;32;2001;ago;7;0;0;ago-2001;3º Trimestre;32-2001;ter
08/08/2001;32;2001;ago;8;0;0;ago-2001;3º Trimestre;32-2001;qua
09/08/2001;32;2001;ago;9;0;0;ago-2001;3º Trimestre;32-2001;qui
10/08/2001;32;2001;ago;10;0;0;ago-2001;3º Trimestre;32-2001;sex
11/08/2001;32;2001;ago;11;0;0;ago-2001;3º Trimestre;32-2001;sáb
12/08/2001;33;2001;ago;12;0;0;ago-2001;3º Trimestre;33-2001;dom
13/08/2001;33;2001;ago;13;0;0;ago-2001;3º Trimestre;33-2001;seg
14/08/2001;33;2001;ago;14;0;0;ago-2001;3º Trimestre;33-2001;ter
15/08/2001;33;2001;ago;15;0;0;ago-2001;3º Trimestre;33-2001;qua
16/08/2001;33;2001;ago;16;0;0;ago-2001;3º Trimestre;33-2001;qui
17/08/2001;33;2001;ago;17;0;0;ago-2001;3º Trimestre;33-2001;sex
18/08/2001;33;2001;ago;18;0;0;ago-2001;3º Trimestre;33-2001;sáb
19/08/2001;34;2001;ago;19;0;0;ago-2001;3º Trimestre;34-2001;dom
20/08/2001;34;2001;ago;20;0;0;ago-2001;3º Trimestre;34-2001;seg
21/08/2001;34;2001;ago;21;0;0;ago-2001;3º Trimestre;34-2001;ter
22/08/2001;34;2001;ago;22;0;0;ago-2001;3º Trimestre;34-2001;qua
23/08/2001;34;2001;ago;23;0;0;ago-2001;3º Trimestre;34-2001;qui
24/08/2001;34;2001;ago;24;0;0;ago-2001;3º Trimestre;34-2001;sex
25/08/2001;34;2001;ago;25;0;0;ago-2001;3º Trimestre;34-2001;sáb
26/08/2001;35;2001;ago;26;0;0;ago-2001;3º Trimestre;35-2001;dom
27/08/2001;35;2001;ago;27;0;0;ago-2001;3º Trimestre;35-2001;seg
28/08/2001;35;2001;ago;28;0;0;ago-2001;3º Trimestre;35-2001;ter
29/08/2001;35;2001;ago;29;0;0;ago-2001;3º Trimestre;35-2001;qua
30/08/2001;35;2001;ago;30;0;0;ago-2001;3º Trimestre;35-2001;qui
31/08/2001;35;2001;ago;31;0;0;ago-2001;3º Trimestre;35-2001;sex
01/09/2001;35;2001;set;1;0;0;set-2001;3º Trimestre;35-2001;sáb
02/09/2001;36;2001;set;2;0;0;set-2001;3º Trimestre;36-2001;dom
03/09/2001;36;2001;set;3;0;0;set-2001;3º Trimestre;36-2001;seg
04/09/2001;36;2001;set;4;0;0;set-2001;3º Trimestre;36-2001;ter
05/09/2001;36;2001;set;5;0;0;set-2001;3º Trimestre;36-2001;qua
06/09/2001;36;2001;set;6;0;0;set-2001;3º Trimestre;36-2001;qui
07/09/2001;36;2001;set;7;0;0;set-2001;3º Trimestre;36-2001;sex
08/09/2001;36;2001;set;8;0;0;set-2001;3º Trimestre;36-2001;sáb
09/09/2001;37;2001;set;9;0;0;set-2001;3º Trimestre;37-2001;dom
10/09/2001;37;2001;set;10;0;0;set-2001;3º Trimestre;37-2001;seg
11/09/2001;37;2001;set;11;0;0;set-2001;3º Trimestre;37-2001;ter
12/09/2001;37;2001;set;12;0;0;set-2001;3º Trimestre;37-2001;qua
13/09/2001;37;2001;set;13;0;0;set-2001;3º Trimestre;37-2001;qui
14/09/2001;37;2001;set;14;0;0;set-2001;3º Trimestre;37-2001;sex
15/09/2001;37;2001;set;15;0;0;set-2001;3º Trimestre;37-2001;sáb
16/09/2001;38;2001;set;16;0;0;set-2001;3º Trimestre;38-2001;dom
17/09/2001;38;2001;set;17;0;0;set-2001;3º Trimestre;38-2001;seg
18/09/2001;38;2001;set;18;0;0;set-2001;3º Trimestre;38-2001;ter
19/09/2001;38;2001;set;19;0;0;set-2001;3º Trimestre;38-2001;qua
20/09/2001;38;2001;set;20;0;0;set-2001;3º Trimestre;38-2001;qui
21/09/2001;38;2001;set;21;0;0;set-2001;3º Trimestre;38-2001;sex
22/09/2001;38;2001;set;22;0;0;set-2001;3º Trimestre;38-2001;sáb
23/09/2001;39;2001;set;23;0;0;set-2001;3º Trimestre;39-2001;dom
24/09/2001;39;2001;set;24;0;0;set-2001;3º Trimestre;39-2001;seg
25/09/2001;39;2001;set;25;0;0;set-2001;3º Trimestre;39-2001;ter
26/09/2001;39;2001;set;26;0;0;set-2001;3º Trimestre;39-2001;qua
27/09/2001;39;2001;set;27;0;0;set-2001;3º Trimestre;39-2001;qui
28/09/2001;39;2001;set;28;0;0;set-2001;3º Trimestre;39-2001;sex
29/09/2001;39;2001;set;29;0;0;set-2001;3º Trimestre;39-2001;sáb
30/09/2001;40;2001;set;30;0;0;set-2001;3º Trimestre;40-2001;dom
01/10/2001;40;2001;out;1;0;0;out-2001;4º Trimestre;40-2001;seg
02/10/2001;40;2001;out;2;0;0;out-2001;4º Trimestre;40-2001;ter
03/10/2001;40;2001;out;3;0;0;out-2001;4º Trimestre;40-2001;qua
04/10/2001;40;2001;out;4;0;0;out-2001;4º Trimestre;40-2001;qui
05/10/2001;40;2001;out;5;0;0;out-2001;4º Trimestre;40-2001;sex
06/10/2001;40;2001;out;6;0;0;out-2001;4º Trimestre;40-2001;sáb
07/10/2001;41;2001;out;7;0;0;out-2001;4º Trimestre;41-2001;dom
08/10/2001;41;2001;out;8;0;0;out-2001;4º Trimestre;41-2001;seg
09/10/2001;41;2001;out;9;0;0;out-2001;4º Trimestre;41-2001;ter
10/10/2001;41;2001;out;10;0;0;out-2001;4º Trimestre;41-2001;qua
11/10/2001;41;2001;out;11;0;0;out-2001;4º Trimestre;41-2001;qui
12/10/2001;41;2001;out;12;0;0;out-2001;4º Trimestre;41-2001;sex
13/10/2001;41;2001;out;13;0;0;out-2001;4º Trimestre;41-2001;sáb
14/10/2001;42;2001;out;14;0;0;out-2001;4º Trimestre;42-2001;dom
15/10/2001;42;2001;out;15;0;0;out-2001;4º Trimestre;42-2001;seg
16/10/2001;42;2001;out;16;0;0;out-2001;4º Trimestre;42-2001;ter
17/10/2001;42;2001;out;17;0;0;out-2001;4º Trimestre;42-2001;qua
18/10/2001;42;2001;out;18;0;0;out-2001;4º Trimestre;42-2001;qui
19/10/2001;42;2001;out;19;0;0;out-2001;4º Trimestre;42-2001;sex
20/10/2001;42;2001;out;20;0;0;out-2001;4º Trimestre;42-2001;sáb
21/10/2001;43;2001;out;21;0;0;out-2001;4º Trimestre;43-2001;dom
22/10/2001;43;2001;out;22;0;0;out-2001;4º Trimestre;43-2001;seg
23/10/2001;43;2001;out;23;0;0;out-2001;4º Trimestre;43-2001;ter
24/10/2001;43;2001;out;24;0;0;out-2001;4º Trimestre;43-2001;qua
25/10/2001;43;2001;out;25;0;0;out-2001;4º Trimestre;43-2001;qui
26/10/2001;43;2001;out;26;0;0;out-2001;4º Trimestre;43-2001;sex
27/10/2001;43;2001;out;27;0;0;out-2001;4º Trimestre;43-2001;sáb
28/10/2001;44;2001;out;28;0;0;out-2001;4º Trimestre;44-2001;dom
29/10/2001;44;2001;out;29;0;0;out-2001;4º Trimestre;44-2001;seg
30/10/2001;44;2001;out;30;0;0;out-2001;4º Trimestre;44-2001;ter
31/10/2001;44;2001;out;31;0;0;out-2001;4º Trimestre;44-2001;qua
01/11/2001;44;2001;nov;1;0;0;nov-2001;4º Trimestre;44-2001;qui
02/11/2001;44;2001;nov;2;0;0;nov-2001;4º Trimestre;44-2001;sex
03/11/2001;44;2001;nov;3;0;0;nov-2001;4º Trimestre;44-2001;sáb
04/11/2001;45;2001;nov;4;0;0;nov-2001;4º Trimestre;45-2001;dom
05/11/2001;45;2001;nov;5;0;0;nov-2001;4º Trimestre;45-2001;seg
06/11/2001;45;2001;nov;6;0;0;nov-2001;4º Trimestre;45-2001;ter
07/11/2001;45;2001;nov;7;0;0;nov-2001;4º Trimestre;45-2001;qua
08/11/2001;45;2001;nov;8;0;0;nov-2001;4º Trimestre;45-2001;qui
09/11/2001;45;2001;nov;9;0;0;nov-2001;4º Trimestre;45-2001;sex
10/11/2001;45;2001;nov;10;0;0;nov-2001;4º Trimestre;45-2001;sáb
11/11/2001;46;2001;nov;11;0;0;nov-2001;4º Trimestre;46-2001;dom
12/11/2001;46;2001;nov;12;0;0;nov-2001;4º Trimestre;46-2001;seg
13/11/2001;46;2001;nov;13;0;0;nov-2001;4º Trimestre;46-2001;ter
14/11/2001;46;2001;nov;14;0;0;nov-2001;4º Trimestre;46-2001;qua
15/11/2001;46;2001;nov;15;0;0;nov-2001;4º Trimestre;46-2001;qui
16/11/2001;46;2001;nov;16;0;0;nov-2001;4º Trimestre;46-2001;sex
17/11/2001;46;2001;nov;17;0;0;nov-2001;4º Trimestre;46-2001;sáb
18/11/2001;47;2001;nov;18;0;0;nov-2001;4º Trimestre;47-2001;dom
19/11/2001;47;2001;nov;19;0;0;nov-2001;4º Trimestre;47-2001;seg
20/11/2001;47;2001;nov;20;0;0;nov-2001;4º Trimestre;47-2001;ter
21/11/2001;47;2001;nov;21;0;0;nov-2001;4º Trimestre;47-2001;qua
22/11/2001;47;2001;nov;22;0;0;nov-2001;4º Trimestre;47-2001;qui
23/11/2001;47;2001;nov;23;0;0;nov-2001;4º Trimestre;47-2001;sex
24/11/2001;47;2001;nov;24;0;0;nov-2001;4º Trimestre;47-2001;sáb
25/11/2001;48;2001;nov;25;0;0;nov-2001;4º Trimestre;48-2001;dom
26/11/2001;48;2001;nov;26;0;0;nov-2001;4º Trimestre;48-2001;seg
27/11/2001;48;2001;nov;27;0;0;nov-2001;4º Trimestre;48-2001;ter
28/11/2001;48;2001;nov;28;0;0;nov-2001;4º Trimestre;48-2001;qua
29/11/2001;48;2001;nov;29;0;0;nov-2001;4º Trimestre;48-2001;qui
30/11/2001;48;2001;nov;30;0;0;nov-2001;4º Trimestre;48-2001;sex
01/12/2001;48;2001;dez;1;0;0;dez-2001;4º Trimestre;48-2001;sáb
02/12/2001;49;2001;dez;2;0;0;dez-2001;4º Trimestre;49-2001;dom
03/12/2001;49;2001;dez;3;0;0;dez-2001;4º Trimestre;49-2001;seg
04/12/2001;49;2001;dez;4;0;0;dez-2001;4º Trimestre;49-2001;ter
05/12/2001;49;2001;dez;5;0;0;dez-2001;4º Trimestre;49-2001;qua
06/12/2001;49;2001;dez;6;0;0;dez-2001;4º Trimestre;49-2001;qui
07/12/2001;49;2001;dez;7;0;0;dez-2001;4º Trimestre;49-2001;sex
08/12/2001;49;2001;dez;8;0;0;dez-2001;4º Trimestre;49-2001;sáb
09/12/2001;50;2001;dez;9;0;0;dez-2001;4º Trimestre;50-2001;dom
10/12/2001;50;2001;dez;10;0;0;dez-2001;4º Trimestre;50-2001;seg
11/12/2001;50;2001;dez;11;0;0;dez-2001;4º Trimestre;50-2001;ter
12/12/2001;50;2001;dez;12;0;0;dez-2001;4º Trimestre;50-2001;qua
13/12/2001;50;2001;dez;13;0;0;dez-2001;4º Trimestre;50-2001;qui
14/12/2001;50;2001;dez;14;0;0;dez-2001;4º Trimestre;50-2001;sex
15/12/2001;50;2001;dez;15;0;0;dez-2001;4º Trimestre;50-2001;sáb
16/12/2001;51;2001;dez;16;0;0;dez-2001;4º Trimestre;51-2001;dom
17/12/2001;51;2001;dez;17;0;0;dez-2001;4º Trimestre;51-2001;seg
18/12/2001;51;2001;dez;18;0;0;dez-2001;4º Trimestre;51-2001;ter
19/12/2001;51;2001;dez;19;0;0;dez-2001;4º Trimestre;51-2001;qua
20/12/2001;51;2001;dez;20;0;0;dez-2001;4º Trimestre;51-2001;qui
21/12/2001;51;2001;dez;21;0;0;dez-2001;4º Trimestre;51-2001;sex
22/12/2001;51;2001;dez;22;0;0;dez-2001;4º Trimestre;51-2001;sáb
23/12/2001;52;2001;dez;23;0;0;dez-2001;4º Trimestre;52-2001;dom
24/12/2001;52;2001;dez;24;0;0;dez-2001;4º Trimestre;52-2001;seg
25/12/2001;52;2001;dez;25;0;0;dez-2001;4º Trimestre;52-2001;ter
26/12/2001;52;2001;dez;26;0;0;dez-2001;4º Trimestre;52-2001;qua
27/12/2001;52;2001;dez;27;0;0;dez-2001;4º Trimestre;52-2001;qui
28/12/2001;52;2001;dez;28;0;0;dez-2001;4º Trimestre;52-2001;sex
29/12/2001;52;2001;dez;29;0;0;dez-2001;4º Trimestre;52-2001;sáb
30/12/2001;53;2001;dez;30;0;0;dez-2001;4º Trimestre;53-2001;dom
31/12/2001;53;2001;dez;31;0;0;dez-2001;4º Trimestre;53-2002;seg
01/01/2002;1;2002;jan;1;0;0;jan-2002;1º Trimestre;53-2002;ter
02/01/2002;1;2002;jan;2;0;0;jan-2002;1º Trimestre;53-2002;qua
03/01/2002;1;2002;jan;3;0;0;jan-2002;1º Trimestre;53-2002;qui
04/01/2002;1;2002;jan;4;0;0;jan-2002;1º Trimestre;53-2002;sex
05/01/2002;1;2002;jan;5;0;0;jan-2002;1º Trimestre;53-2002;sáb
06/01/2002;2;2002;jan;6;0;0;jan-2002;1º Trimestre;2-2002;dom
07/01/2002;2;2002;jan;7;0;0;jan-2002;1º Trimestre;2-2002;seg
08/01/2002;2;2002;jan;8;0;0;jan-2002;1º Trimestre;2-2002;ter
09/01/2002;2;2002;jan;9;0;0;jan-2002;1º Trimestre;2-2002;qua
10/01/2002;2;2002;jan;10;0;0;jan-2002;1º Trimestre;2-2002;qui
11/01/2002;2;2002;jan;11;0;0;jan-2002;1º Trimestre;2-2002;sex
12/01/2002;2;2002;jan;12;0;0;jan-2002;1º Trimestre;2-2002;sáb
13/01/2002;3;2002;jan;13;0;0;jan-2002;1º Trimestre;3-2002;dom
14/01/2002;3;2002;jan;14;0;0;jan-2002;1º Trimestre;3-2002;seg
15/01/2002;3;2002;jan;15;0;0;jan-2002;1º Trimestre;3-2002;ter
16/01/2002;3;2002;jan;16;0;0;jan-2002;1º Trimestre;3-2002;qua
17/01/2002;3;2002;jan;17;0;0;jan-2002;1º Trimestre;3-2002;qui
18/01/2002;3;2002;jan;18;0;0;jan-2002;1º Trimestre;3-2002;sex
19/01/2002;3;2002;jan;19;0;0;jan-2002;1º Trimestre;3-2002;sáb
20/01/2002;4;2002;jan;20;0;0;jan-2002;1º Trimestre;4-2002;dom
21/01/2002;4;2002;jan;21;0;0;jan-2002;1º Trimestre;4-2002;seg
22/01/2002;4;2002;jan;22;0;0;jan-2002;1º Trimestre;4-2002;ter
23/01/2002;4;2002;jan;23;0;0;jan-2002;1º Trimestre;4-2002;qua
24/01/2002;4;2002;jan;24;0;0;jan-2002;1º Trimestre;4-2002;qui
25/01/2002;4;2002;jan;25;0;0;jan-2002;1º Trimestre;4-2002;sex
26/01/2002;4;2002;jan;26;0;0;jan-2002;1º Trimestre;4-2002;sáb
27/01/2002;5;2002;jan;27;0;0;jan-2002;1º Trimestre;5-2002;dom
28/01/2002;5;2002;jan;28;0;0;jan-2002;1º Trimestre;5-2002;seg
29/01/2002;5;2002;jan;29;0;0;jan-2002;1º Trimestre;5-2002;ter
30/01/2002;5;2002;jan;30;0;0;jan-2002;1º Trimestre;5-2002;qua
31/01/2002;5;2002;jan;31;0;0;jan-2002;1º Trimestre;5-2002;qui
01/02/2002;5;2002;fev;1;0;0;fev-2002;1º Trimestre;5-2002;sex
02/02/2002;5;2002;fev;2;0;0;fev-2002;1º Trimestre;5-2002;sáb
03/02/2002;6;2002;fev;3;0;0;fev-2002;1º Trimestre;6-2002;dom
04/02/2002;6;2002;fev;4;0;0;fev-2002;1º Trimestre;6-2002;seg
05/02/2002;6;2002;fev;5;0;0;fev-2002;1º Trimestre;6-2002;ter
06/02/2002;6;2002;fev;6;0;0;fev-2002;1º Trimestre;6-2002;qua
07/02/2002;6;2002;fev;7;0;0;fev-2002;1º Trimestre;6-2002;qui
08/02/2002;6;2002;fev;8;0;0;fev-2002;1º Trimestre;6-2002;sex
09/02/2002;6;2002;fev;9;0;0;fev-2002;1º Trimestre;6-2002;sáb
10/02/2002;7;2002;fev;10;0;0;fev-2002;1º Trimestre;7-2002;dom
11/02/2002;7;2002;fev;11;0;0;fev-2002;1º Trimestre;7-2002;seg
12/02/2002;7;2002;fev;12;0;0;fev-2002;1º Trimestre;7-2002;ter
13/02/2002;7;2002;fev;13;0;0;fev-2002;1º Trimestre;7-2002;qua
14/02/2002;7;2002;fev;14;0;0;fev-2002;1º Trimestre;7-2002;qui
15/02/2002;7;2002;fev;15;0;0;fev-2002;1º Trimestre;7-2002;sex
16/02/2002;7;2002;fev;16;0;0;fev-2002;1º Trimestre;7-2002;sáb
17/02/2002;8;2002;fev;17;0;0;fev-2002;1º Trimestre;8-2002;dom
18/02/2002;8;2002;fev;18;0;0;fev-2002;1º Trimestre;8-2002;seg
19/02/2002;8;2002;fev;19;0;0;fev-2002;1º Trimestre;8-2002;ter
20/02/2002;8;2002;fev;20;0;0;fev-2002;1º Trimestre;8-2002;qua
21/02/2002;8;2002;fev;21;0;0;fev-2002;1º Trimestre;8-2002;qui
22/02/2002;8;2002;fev;22;0;0;fev-2002;1º Trimestre;8-2002;sex
23/02/2002;8;2002;fev;23;0;0;fev-2002;1º Trimestre;8-2002;sáb
24/02/2002;9;2002;fev;24;0;0;fev-2002;1º Trimestre;9-2002;dom
25/02/2002;9;2002;fev;25;0;0;fev-2002;1º Trimestre;9-2002;seg
26/02/2002;9;2002;fev;26;0;0;fev-2002;1º Trimestre;9-2002;ter
27/02/2002;9;2002;fev;27;0;0;fev-2002;1º Trimestre;9-2002;qua
28/02/2002;9;2002;fev;28;0;0;fev-2002;1º Trimestre;9-2002;qui
01/03/2002;9;2002;mar;1;0;0;mar-2002;1º Trimestre;9-2002;sex
02/03/2002;9;2002;mar;2;0;0;mar-2002;1º Trimestre;9-2002;sáb
03/03/2002;10;2002;mar;3;0;0;mar-2002;1º Trimestre;10-2002;dom
