pk_location;nm_logradouro;nu_logradouro;cd_cep;nm_bairro;nm_municipio;sg_uf;latitude;longitude;municipio_uf_pais
7378;AVENIDA CONS ROSA E SILVA;1519;52020220;AFLITOS;RECIFE;PE;-8,0386931;-34,900205;RECIFE, PE, BR
7379;AVENIDA GUARARAPES;272;44900000;SAO JOSE II;IRECE;BA;-11,3041791;-41,8405613;IRECE, BA, BR
7380;RUA JUDITH MARCHARETI;682;16058703;J TV;ARACATUBA;SP;-21,2028539;-50,4536793;ARACATUBA, SP, BR
7381;RUA RUBENS CHUERI GURGEL;1147;18480000;CENTRO;ITAPORANGA;SP;-23,7047572;-49,4823246;ITAPORANGA, SP, BR
7382;SITIO DO LOURENCO;SN;18540000;GRAMADINHO;PORTO FELIZ;SP;-23,2248099;-47,4882762;PORTO FELIZ, SP, BR
7383;RUA PEDRO ALVARES CABRAL;823;26525051;CENTRO;NILOPOLIS;RJ;-22,8097894;-43,4241473;NILOPOLIS, RJ, BR
7384;RUA PROFESSORA ALAYDE TOLEDO GARLIPP;198;13046370;JARDIM ESMERALDINA;CAMPINAS;SP;-22,9099384;-47,0626332;CAMPINAS, SP, BR
7385;RUA DOUTOR ALBUQUERQUE LINS;849;01230001;SANTA CECILIA;SAO PAULO;SP;-23,5373226;-46,6573624;SAO PAULO, SP, BR
7386;RUA AZILIO ANTONIO DO PRADO;1595;15300000;CENTRO;GENERAL SALGADO;SP;-20,6463253;-50,3717053;GENERAL SALGADO, SP, BR
7387;RUA MORRO STRASSMANN;1508;89107000;TESTO REGA;POMERODE;SC;-26,6789999;-49,1421711;POMERODE, SC, BR
7388;RUA PADRE REUS;1105;93800036;CENTRO;SAPIRANGA;RS;-29,6404763;-51,012724;SAPIRANGA, RS, BR
7389;TRAVESSA TRINTA E UM DE MARCO;46;44572470;ANDAIA;SANTO ANTONIO DE JESUS;BA;-12,9694894;-39,2693905;SANTO ANTONIO DE JESUS, BA, BR
7390;POVOADO MARRUAS;SN;57320000;ZONA RURAL;CRAIBAS;AL;-9,617722;-36,7666657;CRAIBAS, AL, BR
7391;RUA CEREJEIRA;275;78360000;JARDIM ALVORADA;CAMPO NOVO DO PARECIS;MT;-13,6453592;-57,8912048;CAMPO NOVO DO PARECIS, MT, BR
7392;ACESSO POVOADO BARREIRINHO;SN;46900000;ZONA RURAL;SEABRA;BA;-12,4175067;-41,7692236;SEABRA, BA, BR
7393;RUA CIPRIANO ROMANO DA SILVA;19;18890000;CENTRO;TAGUAI;SP;-23,4507806;-49,4034954;TAGUAI, SP, BR
7394;RUA LAURA GIL DE SOUZA;63;39874000;NOVO CRUZEIRO;SANTA HELENA DE MINAS;MG;-16,9383501;-40,683741;SANTA HELENA DE MINAS, MG, BR
7395;RUA PIUNA;3825;87501050;ZONA I;UMUARAMA;PR;-23,762746;-53,316744;UMUARAMA, PR, BR
7396;AVENIDA CAVALHADA;6021;91751830;CAVALHADA;PORTO ALEGRE;RS;-30,1275304;-51,2230307;PORTO ALEGRE, RS, BR
7397;RUA VEREADOR FRANCISCO L CAVALCANTI;220;58064280;VALENTINA;JOAO PESSOA;PB;-7,1983138;-34,8389781;JOAO PESSOA, PB, BR
7398;RUA DAS ANTILHAS;373;06409070;JARDIM CALIFORNIA;BARUERI;SP;-23,49717;-46,8959866;BARUERI, SP, BR
7399;RUA ANTONIO DE SOUZA BRITO;150;69510000;CENTRO;ITAMARATI;AM;-5,1329127;-61,7394235;ITAMARATI, AM, BR
7400;RUA DOUTOR PENA;26;36202340;SAO SEBASTIAO;BARBACENA;MG;-21,2177503;-43,7729141;BARBACENA, MG, BR
7401;RUA MARINGA;1005;08574310;VILA URSULINA;ITAQUAQUECETUBA;SP;-23,5037654;-46,3589826;ITAQUAQUECETUBA, SP, BR
7402;AVENIDA CEARA;1068;69900088;CENTRO;RIO BRANCO;AC;-9,9605439;-67,8521666;RIO BRANCO, AC, BR
7403;AREA HIPODROMO DR OTTO ALENCAR;SN;46800000;SEDE;RUY BARBOSA;BA;-12,2837758;-40,4915946;RUY BARBOSA, BA, BR
7404;RUA TOCANTINS;456;95050340;JARDIM AMERICA;CAXIAS DO SUL;RS;-29,1565627;-51,1699605;CAXIAS DO SUL, RS, BR
7405;RUA REDELVIM ANDRADE;564;39100000;CENTRO;DIAMANTINA;MG;-18,2474542;-43,6012135;DIAMANTINA, MG, BR
7406;RUA DESEMBARGADOR ALBERTO LUZ;164;37410970;CENTRO;TRES CORACOES;MG;-21,692578;-45,2515461;TRES CORACOES, MG, BR
7407;TRAVESSA CRAVINHOS;6;08563210;JARDIM ESTELA;POA;SP;-23,531003;-46,3504628;POA, SP, BR
7408;RUA DOS ALVES PINTO;41;39387000;CENTRO;FRANCISCO DUMONT;MG;-17,3117957;-44,2280715;FRANCISCO DUMONT, MG, BR
7409;RUA JUVENAL ALVES VILELA;27;34800000;JOSE BRANDAO;CAETE;MG;-19,8811043;-43,6715585;CAETE, MG, BR
7410;RUA F;7;49060010;D I A;ARACAJU;SE;-10,8923526;-37,0929947;ARACAJU, SE, BR
7411;AVENIDA MACAPA;485;35164253;VENEZA;IPATINGA;MG;-19,4673202;-42,532791;IPATINGA, MG, BR
7412;RUA PROJETADA II;1183;65400000;CONJUNTO LEA ARCHER;CODO;MA;-4,4605557;-43,88945;CODO, MA, BR
7413;RUA DOUTOR PEDRO RANGEL;88;88304430;SAO JOAO;ITAJAI;SC;-26,9014152;-48,6781342;ITAJAI, SC, BR
7414;RUA AFONSO PENA;28;65415000;CENTRO;COROATA;MA;-4,1283394;-44,130317;COROATA, MA, BR
7415;RUA JOSE VICENTE DE BARROS;1360;12061000;PARQUE SANTO ANTONIO;TAUBATE;SP;-23,00731;-45,554694;TAUBATE, SP, BR
7416;RUA VICENTE JOSE LUCAS;258;38980000;CENTRO;TAPIRAI;MG;-19,8828411;-46,0178574;TAPIRAI, MG, BR
7417;RUA AFRICA DO SUL;123;59147618;VIDA NOVA;PARNAMIRIM;RN;-5,905186;-35,270369;PARNAMIRIM, RN, BR
7418;RUA PROFA ANA ZARRUDA;307;18050160;JARDIM VERA CRUZ;SOROCABA;SP;-23,5134888;-47,4933042;SOROCABA, SP, BR
7419;SIA TRECHO 4;SN;70310500;SETOR INDUST ABASTECIM;BRASILIA;DF;-15,801519;-47,860297;BRASILIA, DF, BR
7420;AVENIDA RIO DE JANEIRO;2964;76890000;SETOR DOIS;JARU;RO;-10,4407275;-62,4670777;JARU, RO, BR
7421;RUA MINISTRO ABNER VASCONCELOS;489;60000000;AGUA FRIA;FORTALEZA;CE;-3,7937009;-38,4792034;FORTALEZA, CE, BR
7422;AVENIDA CAPITAO EUGENIO GABRIEL;442;18740000;LOT D CARMELIA;TAQUARITUBA;SP;-23,5427236;-49,2486727;TAQUARITUBA, SP, BR
7423;RUA JOSE A CASTELO BRANCO;16;08210040;VILA ROMANA;SAO PAULO;SP;-23,5348552;-46,6997935;SAO PAULO, SP, BR
7424;AVENIDA ARTHUR FORATINE;530;35052037;N S DAS GRACAS;GOVERNADOR VALADARES;MG;-18,844017;-41,9473179;GOVERNADOR VALADARES, MG, BR
7425;AVENIDA NILO PECANHA;364;25025000;PARQUE LAFAIETE;DUQUE DE CAXIAS;RJ;-22,7866001;-43,3145076;DUQUE DE CAXIAS, RJ, BR
7426;RUA 25 DE JULHO;280;91030270;PASSO DA AREIA;PORTO ALEGRE;RS;-30,0058149;-51,1827271;PORTO ALEGRE, RS, BR
7427;RUA ACRE;47;20081000;CENTRO;RIO DE JANEIRO;RJ;-22,8989893;-43,1812399;RIO DE JANEIRO, RJ, BR
7428;RUA BENEDITO COELHO NETTO;63;08210040;ITAQUERA;SAO PAULO;SP;-23,5483481;-46,4611143;SAO PAULO, SP, BR
7429;LOCALIDADE RODOVIA CORNELIO PIRES;SN;18530000;VISTA REDONDA;TIETE;SP;-23,0808171;-47,7219933;TIETE, SP, BR
7430;RUA AURORA;535;16200113;CENTRO;BIRIGUI;SP;-21,2994315;-50,3429126;BIRIGUI, SP, BR
7431;AVENIDA SAGRADA FAMILIA;SN;98805000;HORTENCIA;SANTO ANGELO;RS;-28,294821;-54,2414315;SANTO ANGELO, RS, BR
7432;RUA SANTA CRUZ;75;29122310;GLORIA;VILA VELHA;ES;-20,3370115;-40,3059393;VILA VELHA, ES, BR
7433;RUA CIDADE DO RIACHAO;SN;65980000;CENTRO;CAROLINA;MA;-7,332215;-47,4688039;CAROLINA, MA, BR
7434;ESTRADA DE ITAVUVU;SN;18017013;BAIRRO DE ITAVUVU;SOROCABA;SP;-23,4585519;-47,48008;SOROCABA, SP, BR
7435;RUA G;1;91220580;VL NOVA SANTA ROSA;PORTO ALEGRE;RS;-29,9890782;-51,1948151;PORTO ALEGRE, RS, BR
7436;RUA CORONEL JOSE INACIO;12;37550000;CENTRO;POUSO ALEGRE;MG;-22,2319862;-45,938364;POUSO ALEGRE, MG, BR
7437;RUA BARAO DE ITAMARACA;36;52020070;ESPINHEIRO;RECIFE;PE;-8,0427477;-34,8944242;RECIFE, PE, BR
7438;RUA ANDIRA;1603;61600000;PARQUE POTIRA;CAUCAIA;CE;-3,7510258;-38,629891;CAUCAIA, CE, BR
7439;AVENIDA LUIZ PEQUINI;1489;09780250;SANTA TEREZINHA;SAO BERNARDO DO CAMPO;SP;-23,7112684;-46,5301728;SAO BERNARDO DO CAMPO, SP, BR
7440;RUA CINCO;SN;24800000;MANILHAS;ITABORAI;RJ;-22,6848223;-42,8144356;ITABORAI, RJ, BR
7441;RUA BUENOS AIRES;84;20070022;CENTRO;RIO DE JANEIRO;RJ;-22,9028437;-43,1793952;RIO DE JANEIRO, RJ, BR
7442;RUA DOS TIMBIRAS;502;01000000;SANTA EFIGENIA;SAO PAULO;SP;-23,5413081;-46,6407848;SAO PAULO, SP, BR
7443;RUA 7 DE SETEMBRO;758;17250000;CENTRO;BARIRI;SP;-22,0729024;-48,7434242;BARIRI, SP, BR
7444;RUA DOUTOR FRANCISCO DE BARROS;231;36770022;CENTRO;CATAGUASES;MG;-21,390039;-42,696098;CATAGUASES, MG, BR
7445;RUA GOIAS;304;35502027;IPIRANGA;DIVINOPOLIS;MG;-20,1464408;-44,8885631;DIVINOPOLIS, MG, BR
7446;RUA IRMAOS D ANGELO;99;25685330;CENTRO;PETROPOLIS;RJ;-22,5089633;-43,1768613;PETROPOLIS, RJ, BR
7447;RUA LIBERATO BARROSO;307;60030160;CENTRO;FORTALEZA;CE;-3,7273203;-38,5306034;FORTALEZA, CE, BR
7448;RUA ANTONIO CARLOS;70;35430375;CENTRO;PONTE NOVA;MG;-20,4164011;-42,9076702;PONTE NOVA, MG, BR
7449;AVENIDA CAMPOS SALLES;571;86720970;CENTRO;SABAUDIA;PR;-23,3211249;-51,5556308;SABAUDIA, PR, BR
7450;AVENIDA NORTE SUL;611;45821050;CENTRO;EUNAPOLIS;BA;-16,3658411;-39,5867529;EUNAPOLIS, BA, BR
7451;AVENIDA AFONSO PENA;1617;38400708;NOSSA SENHORA APARECIDA;UBERLANDIA;MG;-18,909571;-48,2714809;UBERLANDIA, MG, BR
7452;RUA 15 DE NOVEMBRO;1859;15490000;CENTRO;PAULO DE FARIA;SP;-20,0300881;-49,3948811;PAULO DE FARIA, SP, BR
7453;AVENIDA SANTOS DUMONT;178;14708028;JARDIM AEROPORTO;BEBEDOURO;SP;-20,9291067;-48,4974015;BEBEDOURO, SP, BR
7454;RUA GOVERNADOR PDE TOLEDO;329;18500000;CENTRO;LARANJAL PAULISTA;SP;-23,0531327;-47,8343726;LARANJAL PAULISTA, SP, BR
7455;RUA NOVA;SN;55900000;CENTRO;GOIANA;PE;-7,5571054;-35,0043021;GOIANA, PE, BR
7456;RUA RIO GRANDE DO SUL;937;37701001;CENTRO;POCOS DE CALDAS;MG;-21,7867988;-46,5646653;POCOS DE CALDAS, MG, BR
7457;RUA BENEDITO PEREIRA;152;05138120;JARDIM LIBANO;SAO PAULO;SP;-23,486489;-46,7346055;SAO PAULO, SP, BR
7458;RUA SERGIO FERNANDES PEREIRA;72;88704501;HUMAITA;TUBARAO;SC;-28,4673317;-49,0074515;TUBARAO, SC, BR
7459;FAZENDA SAO JOAO;SN;15885000;SAO JOAO;NOVAIS;SP;-20,9961946;-48,9183822;NOVAIS, SP, BR
7460;RUA ITAPECHINGA;504;12919514;SANTA LUZIA;BRAGANCA PAULISTA;SP;-22,9699366;-46,5523175;BRAGANCA PAULISTA, SP, BR
7461;SITIO SANTA LUZIA;SN;16270000;CAXIMBA;GLICERIO;SP;-21,3473014;-50,2038438;GLICERIO, SP, BR
7462;SITIO CACHOEIRA;SN;19750000;ZONA RURAL;LUTECIA;SP;-22,3388538;-50,39448;LUTECIA, SP, BR
7463;SITIO ESTRADA DA CRUZ GRANDE;4376;13290000;BAIRRO SANTO ANTONIO;LOUVEIRA;SP;-23,1020339;-46,9807846;LOUVEIRA, SP, BR
7464;RUA PROFESSOR DOUTOR SERGIO MANOEL MORETTI VIEIRA;182;16012503;CONJUNTO HABITACIONAL HILDA MANDARINO;ARACATUBA;SP;-21,2117252;-50,4048278;ARACATUBA, SP, BR
7465;ESTRADA DO;40;67120520;COQUEIRO;ANANINDEUA;PA;-1,3503075;-48,4191574;ANANINDEUA, PA, BR
7466;RUA TRINO FABRI;205;36047020;BANDEIRANTES;JUIZ DE FORA;MG;-21,7257359;-43,3580282;JUIZ DE FORA, MG, BR
7467;TRECHO MANTIQUEIRA;500A;39625000;BEIRA MAR;ITAOBIM;MG;-16,556989;-41,5079266;ITAOBIM, MG, BR
7468;AVENIDA LUCIANO MAGALHAES;950;62700000;SANTA LUZIA;CANINDE;CE;-4,3473564;-39,3171749;CANINDE, CE, BR
7469;QR 120 CONJUNTO F;SN;72546381;SANTA MARIA;BRASILIA;DF;-15,801519;-47,860297;BRASILIA, DF, BR
7470;AVENIDA CONSELHEIRO ZACARIAS;88;40445080;MARES;SALVADOR;BA;-12,9379388;-38,5031774;SALVADOR, BA, BR
7471;AVENIDA ELIAS TARRAF;1190;15046010;DOM LAFAIETE;SAO JOSE DO RIO PRETO;SP;-20,7769817;-49,393955;SAO JOSE DO RIO PRETO, SP, BR
7472;RUA EUGENIO PORTELA;73;88117010;BARREIROS;SAO JOSE;SC;-27,5883557;-48,6127508;SAO JOSE, SC, BR
7473;RUA RODOLFO PAIXAO;257;38440122;CENTRO;ARAGUARI;MG;-18,6508692;-48,1916858;ARAGUARI, MG, BR
7474;RUA CAPITAO GUSTAVO;3142;60120140;JOAQUIM TAVORA;FORTALEZA;CE;-3,7485755;-38,5179984;FORTALEZA, CE, BR
7475;RUA NOSSA SENHORA APARECIDA;10;53510080;CAETES VELHO;ABREU E LIMA;PE;-7,905732;-34,9019509;ABREU E LIMA, PE, BR
7476;RUA ODETE ARRAIS;1;64660000;CENTRO;PIO IX;PI;-6,84773;-40,5836128;PIO IX, PI, BR
7477;RUA CONSELHEIRO ANTONIO;231;13474440;ANTONIO ZANAGA II;AMERICANA;SP;-22,7074375;-47,2973563;AMERICANA, SP, BR
7478;AVENIDA ANTONIO PRADO;2485;14460000;CENTRO;CRISTAIS PAULISTA;SP;-20,3990095;-47,4278189;CRISTAIS PAULISTA, SP, BR
7479;RUA 2;SN;73830000;LOTEAMENTO PALMARES;MONTE ALEGRE DE GOIAS;GO;-13,2556438;-46,8932359;MONTE ALEGRE DE GOIAS, GO, BR
7480;RUA ENGENHEIRO VILLARES DA SILVA;699;08215320;ITAQUERA;SAO PAULO;SP;-23,5376819;-46,4462717;SAO PAULO, SP, BR
7481;RUA CANDEL;570;07171430;JARDIM PRESIDENTE DUTRA;GUARULHOS;SP;-23,4178164;-46,4391119;GUARULHOS, SP, BR
7482;RUA JOSE ESCAGION;42;18520000;SAO FRANCISCO;CERQUILHO;SP;-23,1638637;-47,7605315;CERQUILHO, SP, BR
7483;TRAVESSA EPITACIO CAFETEIRA;158;65076130;SAO FRANCISCO;SAO LUIS;MA;-2,5693403;-44,2310381;SAO LUIS, MA, BR
7484;PRACA ZACARIAS;58;80020080;CENTRO;CURITIBA;PR;-25,432115;-49,2728229;CURITIBA, PR, BR
7485;RUA SAO BENTINHO;38;15035320;GONZAGA DE CAMPOS;SAO JOSE DO RIO PRETO;SP;-20,8106991;-49,4265375;SAO JOSE DO RIO PRETO, SP, BR
7486;AVENIDA EDSON;368;24430380;QUINTO;SAO GONCALO;RJ;-22,8676092;-43,0404242;SAO GONCALO, RJ, BR
7487;RUA VE JOAO;23;64450000;CENTRO;MONSENHOR GIL;PI;-5,5541718;-42,6104246;MONSENHOR GIL, PI, BR
7488;RUA BARBARA HELIODORA;885;35010040;CENTRO;GOVERNADOR VALADARES;MG;-18,8574026;-41,9490726;GOVERNADOR VALADARES, MG, BR
7489;AVENIDA SENADOR FLAQUER;555;09725442;VILA EUCLIDES;SAO BERNARDO DO CAMPO;SP;-23,6977619;-46,5593019;SAO BERNARDO DO CAMPO, SP, BR
7490;RODOVIA ANTONIO HEIL;635;88352288;SANTA TEREZINHA;BRUSQUE;SC;-27,078743;-48,8897776;BRUSQUE, SC, BR
7491;AVENIDA EUCLIDES PAES MENDONCA;157;49560000;CENTRO;MOITA BONITA;SE;-10,5812556;-37,3431792;MOITA BONITA, SE, BR
7492;AVENIDA SANTA RITA;3802;92480970;CALIFORNIA;NOVA SANTA RITA;RS;-29,8496245;-51,273194;NOVA SANTA RITA, RS, BR
7493;RUA KARL JOSEPH HOFFMAN;1;84178275;CANTAGALO;CASTRO;PR;-24,8156183;-49,9985203;CASTRO, PR, BR
7494;;;;;;NI;-4,4605557;-43,88945;, NI, BR
7495;RUA RAUL VEIGA;SN;25056120;JARDIM GRAMACHO;DUQUE DE CAXIAS;RJ;-22,7613052;-43,2809546;DUQUE DE CAXIAS, RJ, BR
7496;TRAVESSA TERCEIRA TRAVESSA PAULO SILVA;42;48120000;POJUCA NOVA;POJUCA;BA;-12,4308263;-38,3281873;POJUCA, BA, BR
7497;FAZENDA SANTA MARGARIDA;8A;59240000;ZONA RURAL;TANGARA;RN;-6,1968905;-35,7992094;TANGARA, RN, BR
7498;AVENIDA DOIS;354;38500000;CARMO;MONTE CARMELO;MG;-18,7499905;-47,473634;MONTE CARMELO, MG, BR
7499;RUA MARTIN BURCHARD;265;03045020;BRAS;SAO PAULO;SP;-23,5464292;-46,6175865;SAO PAULO, SP, BR
7500;RUA DOMENICO SONEGO;541;88804050;SANTA BARBARA;CRICIUMA;SC;-28,6873796;-49,3813193;CRICIUMA, SC, BR
7501;RUA RIO GRANDE DO SUL;SN;84940000;VILA BARBOSA;SIQUEIRA CAMPOS;PR;-23,6872493;-49,8260538;SIQUEIRA CAMPOS, PR, BR
7502;RUA SAO MANOEL;2104;90620110;RIO BRANCO;PORTO ALEGRE;RS;-30,0517754;-51,1994281;PORTO ALEGRE, RS, BR
7503;RUA VITALINO BATISTA DE ANDRADE;76;93214590;CENTRO;SAPUCAIA DO SUL;RS;-29,8229742;-51,1570713;SAPUCAIA DO SUL, RS, BR
7504;AVENIDA JOAO PESSOA;540;95680000;CENTRO;CANELA;RS;-29,3570065;-50,8075114;CANELA, RS, BR
7505;RUA EDUARDO COTRIM;517;27511010;LAVA PES;RESENDE;RJ;-22,4726187;-44,4429557;RESENDE, RJ, BR
7506;RUA NEUZA BORGES CUNHA;10;37950000;CONJ H MONS MANCINI;SAO SEBASTIAO DO PARAISO;MG;-20,9109406;-46,9870801;SAO SEBASTIAO DO PARAISO, MG, BR
7507;PRACA BENEDITO VALADARES;33;36950000;CENTRO;IPANEMA;MG;-19,7995283;-41,7168497;IPANEMA, MG, BR
7508;RUA DONA PRIMITIVA VIANCO;1045;06010000;CENTRO;OSASCO;SP;-23,5376238;-46,7759351;OSASCO, SP, BR
7509;RUA DEZESSETE;71;31985180;DOM SILVERIO;BELO HORIZONTE;MG;-19,8262571;-43,9286062;BELO HORIZONTE, MG, BR
7510;ESTRADA DA QUINTA DIVISAO;84;09401010;B OURO F PAULISTA;RIBEIRAO PIRES;SP;-23,6837783;-46,3436469;RIBEIRAO PIRES, SP, BR
7511;AVENIDA ALVORADA;3000;21853480;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;-23,0013325;-43,3660535;RIO DE JANEIRO, RJ, BR
7512;AVENIDA JUSCELINO KUBITSCHEK;3040;85853000;SEDE;FOZ DO IGUACU;PR;-25,5170351;-54,5846339;FOZ DO IGUACU, PR, BR
7513;RUA JOSE FRANCISCO LAURINDO;1966;88370573;SAO DOMINGOS;NAVEGANTES;SC;-26,8786524;-48,6802543;NAVEGANTES, SC, BR
7514;RUA DOUTOR PAULA E SILVA;625;86420000;CENTRO;CARLOPOLIS;PR;-23,4268591;-49,719978;CARLOPOLIS, PR, BR
7515;AVENIDA TUIUTI;1319;87040360;VILA MORANGUEIRA;MARINGA;PR;-23,4166974;-51,905433;MARINGA, PR, BR
7516;RUA PRUDENTE DE MORAIS;764;14015100;CENTRO;RIBEIRAO PRETO;SP;-21,1810742;-47,8094094;RIBEIRAO PRETO, SP, BR
7517;RUA SAO CAETANO;241;01104001;LUZ;SAO PAULO;SP;-23,5347626;-46,6306938;SAO PAULO, SP, BR
7518;RUA DOUTOR PEREIRA NETO;600;91920530;TRISTEZA;PORTO ALEGRE;RS;-30,1104692;-51,2466352;PORTO ALEGRE, RS, BR
7519;RUA ENGENHEIRO ROBERTO MANGE;426;79005420;AMAMBAI;CAMPO GRANDE;MS;-20,4686654;-54,626946;CAMPO GRANDE, MS, BR
7520;RUA MANUEL LUCAS DE OLIVEIRA;93;96030370;FRAGATA;PELOTAS;RS;-31,7655394;-52,358426;PELOTAS, RS, BR
7521;RUA ATILIO BONOTTO;345;95300000;VILA NUNES;LAGOA VERMELHA;RS;-28,2092212;-51,5256087;LAGOA VERMELHA, RS, BR
7522;RUA COROADOS;263;94940070;VILA MONTE CARLO;CACHOEIRINHA;RS;-29,9365722;-51,0860124;CACHOEIRINHA, RS, BR
7523;AVENIDA GENERAL NETTO;554;99010022;CENTRO;PASSO FUNDO;RS;-28,2612222;-52,4081942;PASSO FUNDO, RS, BR
7524;RUA PRINCIPAL;SN;36820000;BOM JESUS;DIVINO;MG;-20,6155413;-42,1479013;DIVINO, MG, BR
7525;RUA ANTONIO BEZERRA;51;28540000;JARDIM DE ALAH;CORDEIRO;RJ;-22,0150081;-42,3667954;CORDEIRO, RJ, BR
7526;AVENIDA EGIDIO FRANC RODRIGUES;170;75200000;N SRA DE LOURDES;PIRES DO RIO;GO;-17,2925624;-48,2808382;PIRES DO RIO, GO, BR
7527;AVENIDA MACAPA;350;35164253;VENEZA;IPATINGA;MG;-19,4690991;-42,5314675;IPATINGA, MG, BR
7528;AVENIDA CRISTIANO REIS M FILHO;817;27321740;VISTA ALEGRE;BARRA MANSA;RJ;-22,5102889;-44,1958736;BARRA MANSA, RJ, BR
7529;RUA PROFESSOR ANTONIO AMARO;11;36500000;;UBA;MG;-21,1228179;-42,9444623;UBA, MG, BR
7530;RUA FERNANDO FALCAO;780;03180000;VILA CLAUDIA;SAO PAULO;SP;-23,5606155;-46,5870487;SAO PAULO, SP, BR
7531;RUA ANDRADE FERNANDES;97;05449050;VILA MADALENA;SAO PAULO;SP;-23,544729;-46,7060488;SAO PAULO, SP, BR
7532;RUA DOUTOR FERNANDO ARENS;450;13160970;VILA QUEIROZ;ARTUR NOGUEIRA;SP;-22,5759847;-47,1691736;ARTUR NOGUEIRA, SP, BR
7533;BR 40;;30670565;TREVO;BELO HORIZONTE;MG;-19,9636049;-43,9987026;BELO HORIZONTE, MG, BR
7534;RUA UBERABA;86;38500000;LANGONI;MONTE CARMELO;MG;-18,7342524;-47,5038039;MONTE CARMELO, MG, BR
7535;LOCALIDADE EST GUARUJA BERTNIOGA;SN;11410000;PRAIA DO PEREQUE;GUARUJA;SP;-23,9949104;-46,2568758;GUARUJA, SP, BR
7536;RUA SAO JORGE;40;07114350;JARDIM SAO JORGE;GUARULHOS;SP;-23,532825;-46,5644398;GUARULHOS, SP, BR
7537;RUA MARIA DAFFRE;338;03150020;QUINTA DA PAINEIRA;SAO PAULO;SP;-23,5848899;-46,5882784;SAO PAULO, SP, BR
7538;AVENIDA DONA MARIA ELISA;500;13405190;VILA REZENDE;PIRACICABA;SP;-22,7157471;-47,6556207;PIRACICABA, SP, BR
7539;ESTRADA MUNICIPAL PACAEMBU MIRANDOPOL;SN;17860000;;PACAEMBU;SP;-21,5587453;-51,2621469;PACAEMBU, SP, BR
7540;RUA SILVA JARDIM;1;16010340;CENTRO;ARACATUBA;SP;-21,2076121;-50,4369317;ARACATUBA, SP, BR
7541;RUA PAULO DE AVELAR;1175;02243010;VILA DOM PEDRO II;SAO PAULO;SP;-23,4915703;-46,5992602;SAO PAULO, SP, BR
7542;RUA DOS ANDRADAS;241;01208000;SANTA EFIGENIA;SAO PAULO;SP;-23,5381139;-46,6382136;SAO PAULO, SP, BR
7543;RUA THALES SANTOS FREIRE;923;09772040;BAETA NEVES;SAO BERNARDO DO CAMPO;SP;-23,6849417;-46,5451838;SAO BERNARDO DO CAMPO, SP, BR
7544;RUA JOAO FRANSNER PIONEIRO;450;89260160;CENTRO;JARAGUA DO SUL;SC;-26,4822209;-49,073477;JARAGUA DO SUL, SC, BR
7545;RUA 13 DE MAIO;626;17300000;CENTRO;DOIS CORREGOS;SP;-22,3677944;-48,3836951;DOIS CORREGOS, SP, BR
7546;RUA PEDRO NOEL;104;04703030;JARDIM DAS ACACIAS;SAO PAULO;SP;-23,6213276;-46,6928432;SAO PAULO, SP, BR
7547;RODOVIA PRT 280;SN;85525000;MARIOPOLIS;MARIOPOLIS;PR;-26,3569408;-52,5541594;MARIOPOLIS, PR, BR
7548;RUA MOZART PINTO;336;62700000;CENTRO;CANINDE;CE;-4,3585018;-39,315496;CANINDE, CE, BR
7549;RUA ASSUNCAO;366;25075090;JARDIM VINTE E CINCO DE AGOSTO;DUQUE DE CAXIAS;RJ;-22,7869796;-43,3046776;DUQUE DE CAXIAS, RJ, BR
7550;RUA CARMEM PONTE MARCOLINO;815;25635240;ALTO DA SERRA;PETROPOLIS;RJ;-22,5302882;-43,1789466;PETROPOLIS, RJ, BR
7551;RUA DEZOITO DE DEZEMBRO;137;32341470;NOVO ELDORADO;CONTAGEM;MG;-19,9298665;-44,0586907;CONTAGEM, MG, BR
7552;RUA XV DE NOVEMBRO;3280;15042102;CENTRO;SAO JOSE DO RIO PRETO;SP;-20,8143227;-49,381423;SAO JOSE DO RIO PRETO, SP, BR
7553;RUA JOAO IRIA NOGUEIRA;38;37800000;VIL A SANTO ANTONIO;GUAXUPE;MG;-21,3149956;-46,7077546;GUAXUPE, MG, BR
7554;AVENIDA JOAO VALERIO;148;69053080;NOSSA SRA DAS GRACAS;MANAUS;AM;-3,1067361;-60,024834;MANAUS, AM, BR
7555;AVENIDA MEIRA VASCONCELOS;150;55720000;CENTRO;JOAO ALFREDO;PE;-7,8624387;-35,5907807;JOAO ALFREDO, PE, BR
7556;RUA DOUTOR CEZARE ARDIZZONI;156;95043210;NOSSA SENHORA DE FATIMA;CAXIAS DO SUL;RS;-29,1634031;-51,1796683;CAXIAS DO SUL, RS, BR
7557;AVENIDA AUGUSTO DE LIMA;744;30190001;CENTRO;BELO HORIZONTE;MG;-19,922907;-43,9430718;BELO HORIZONTE, MG, BR
7558;RUA REBOUCAS;484;86060330;;LONDRINA;PR;-23,3059051;-51,1778554;LONDRINA, PR, BR
7559;RUA 14 DE MARCO;30;40301155;URUGUAI;SALVADOR;BA;-12,9244366;-38,4380919;SALVADOR, BA, BR
7560;SOLDADO SUL;;70310500;ASA SUL;BRASILIA;DF;-15,7942287;-47,8821658;BRASILIA, DF, BR
